sep=,
From: 2023-03-16,Store: googleplay,Cid: 219676,To: 2024-10-16,Ext_id: co.billpoint.app
Submission date,AppID,AppName,Country,Review Language,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Reply Delta,Developer Reply,User,Tags,Categories,Updated,Semantic Tags,Semantic Categories,Semantic Sentiment,Notes,Likes,Dislikes,Link,Permalink,AF Link,Device Name,VersionCode,OS
2024-06-25T13:45:49+00:00,co.billpoint.app,,us,en,,Martins Benedict,5,,"I once dropped a bad review about them here till I went to there official page on Twitter and dropped a complaint in their inbox I was told to provide a screenshot of the failed transaction I was refunded after that,guys try that way too",,,,,,,,,2024-09-11T18:45:16,"Customer Service,Refund Request","Monetization,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779526?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779526,,,
2024-06-25T09:44:44+00:00,co.billpoint.app,,us,en,,Chinaza Favour,1,,"I love this app but whenever I fund my wallet I will not be credited. I have loss up to 1,500 today still expecting if they will have mercy and credit me back",,,,,,,,,2024-09-11T18:45:16,,,Mixed,,,,,https://appfollow.io/gp/92092/review/5892779527?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779527,,,
2024-06-25T02:26:50+00:00,co.billpoint.app,,us,en,,Samuel James,1,,"Don't install this app, I repeat don't download this app.",,,,,,,,,2024-09-11T18:45:16,,,Negative,,,,,https://appfollow.io/gp/92092/review/5892779528?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779528,,,
2024-06-24T21:34:30+00:00,co.billpoint.app,,us,,,Khamis Usman,4,,Wow,,,,,,,,,2024-09-11T18:45:16,,,,,,,,https://appfollow.io/gp/92092/review/5892779529?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779529,,,
2024-06-24T21:12:28+00:00,co.billpoint.app,,us,en,,Obeagu Michael emeka,1,,Work on your refund How can I be debited and not refunded,,,,,,,,,2024-09-11T18:45:16,Refund Request,Monetization,Negative,,,,,https://appfollow.io/gp/92092/review/5892779530?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779530,,,
2024-06-24T19:12:03+00:00,co.billpoint.app,,us,,,Jonathan Daniel,1,,Omo this app na theifs make Una no download am😡😡😡,,,,,,,,,2024-09-11T18:45:16,,,,,,,,https://appfollow.io/gp/92092/review/5892779531?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779531,,,
2024-06-24T16:15:41+00:00,co.billpoint.app,,us,,,Emmanuel Ebube,5,,Best,,,,,,,,,2024-09-11T18:45:16,,,,,,,,https://appfollow.io/gp/92092/review/5892779532?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779532,,,
2024-06-24T10:29:59+00:00,co.billpoint.app,,us,en,,Emmanuel Odoh,1,,Scammers... How can I transfer up to 3500 to my billpoint account since last week and yet Billpoint have shown it in my billpoint account till now,,,,,,,,,2024-09-11T18:45:16,Fraud,User Feedback,Negative,,,,,https://appfollow.io/gp/92092/review/5892779533?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779533,,,
2024-06-24T09:14:14+00:00,co.billpoint.app,,us,en,,Ace Blograbbit,1,,"Too many failed transactions, the transaction succes rate is just anywhere around 2-3% out of 10. It's really a very very bad 😞 thing I had to resend data two times and there's no refund for this and there's no way to contact customer support or anything like that. I will look for an alternative app to make use of. Edit: The latest now be say if you fund this app the money go vanish omo eh",,,,,,,,,2024-09-11T18:45:16,"Customer Service,Fraud,Refund Request","Monetization,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779534?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779534,,,
2024-06-24T07:36:19+00:00,co.billpoint.app,,us,en,,Abasioding Aniekan,1,,I'll keep complaining about the deposit until you guys do something about it,,,2024-05-30T07:30:42+00:00,,"Dear customer, we apologize for the troubles you might have experienced while using our app. Rest assured that we are doing everything possible to ensure that you continue to enjoy quality services. Thank you for choosing Billpoint.",,,,2024-09-11T18:45:16,Payment Issues,Bugs,Negative,,,,,https://appfollow.io/gp/92092/review/5892779535?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779535,,,
2024-06-24T07:10:40+00:00,co.billpoint.app,,us,en,,obot derek,1,,"This has gone from being better to the worst vtu app right now, their customer service is non existent and they just randomly change their account number without informing you and then if you've made transfer to a previous bank be rest assured your money is lost... don't use bill if you don't want to loose money",,,,,,,,,2024-09-11T18:45:16,,,Negative,,,,,https://appfollow.io/gp/92092/review/5892779536?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779536,,,
2024-06-24T07:08:57+00:00,co.billpoint.app,,us,en,,Ishola Oluwatosin,1,,"I purchased data since May 31 till date, still showing processing, I even try to reach out to customer service but it's of no use. Very poor in customer service",,,,,,,,,2024-09-11T18:45:16,Customer Service,User Feedback,Negative,,,,,https://appfollow.io/gp/92092/review/5892779537?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779537,,,
2024-06-24T06:40:19+00:00,co.billpoint.app,,us,en,,Kyla Savage,1,,"Please guys don't download this app because it's a scam...when I downloaded this app at first they are doing good but since last two months now they just started to misbehaving. When I deposit money into the app the money will just vanish without trace and when I complained they won't respond to you...what they did to me last that made me to uninstall their app I sent someone a data of 1k and the recipient said he didn't see it,for like five hours they didn't refund my money or complete tran....",,,,,,,,,2024-09-11T18:45:16,"Customer Service,Fraud,Refund Request","Monetization,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779538?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779538,,,
2024-06-24T05:41:26+00:00,co.billpoint.app,,us,en,,Praise Ojo,1,,I made a transfer now it didn't reflect at all It's a scam app,,,,,,,,,2024-09-11T18:45:16,Fraud,User Feedback,Negative,,,,,https://appfollow.io/gp/92092/review/5892779539?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779539,,,
2024-06-23T23:38:00+00:00,co.billpoint.app,,us,en,,Okocha Samuel,1,,"It's very sad that this app is just created to scam customer I downloaded this app and funded it did some transactions then the next day when I tried buying data or paying any bill it shows that my account has been suspended and when I try contacting them to know what to do, they won't give a good response and now my money is just stuck in there 😭😭",,,,,,,,,2024-09-11T18:45:16,"Account Issues,Customer Service","Bugs,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779540?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779540,,,
2024-06-23T18:32:17+00:00,co.billpoint.app,,us,en,,Adebanjo Isaac,1,,Bill point has been malfunctioning for a while now but within these few days it has been terrible in fact it just been frustrating for me to be funding my account multiple times and it not reflecting is really bad the services nowadays is just terrible,,,,,,,,,2024-09-11T18:45:16,"Doesn't Work,Established User,Payment Issues","Bugs,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779541?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779541,,,
2024-06-23T17:39:43+00:00,co.billpoint.app,,us,en,,chukwudi chikezie,1,,Today is making it one full week BILLPOINT refused to reverse my money on a transaction that was cancelled. Worst is that their customer care agents cannot be of any help. This app is not helping matter at all.,,,,,,,,,2024-09-11T18:45:16,"Customer Service,Payment Issues,Refund Request","Bugs,Monetization,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779542?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779542,,,
2024-06-23T12:08:11+00:00,co.billpoint.app,,us,en,,Divine Nkanu,5,,What is wrong with the app I have been sending money to my wallet & been deducted from my bank account. But the will be no money it the wallet. This has happened 3 times now. Pls put immediate effect to this & improve your brand,,,,,,,,,2024-09-11T18:45:16,Payment Issues,Bugs,Negative,,,,,https://appfollow.io/gp/92092/review/5892779543?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779543,,,
2024-06-23T10:14:45+00:00,co.billpoint.app,,us,en,,Anya Bright,1,,"This app was good at first, until whatever happened to it, I've transferred money to the app without seeing it, I've been debited twice wuthout receiving the services I paid for, and no refunds, there is no customer service to help, the live chat is so useless, this app and the makers are the worst in the Finace industry.",,,,,,,,,2024-09-11T18:45:16,"Customer Service,Refund Request","Monetization,User Feedback",Mixed,,,,,https://appfollow.io/gp/92092/review/5892779544?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779544,,,
2024-06-23T05:56:10+00:00,co.billpoint.app,,us,en,,David Eze,5,,But try and add the providus bank as a funding account,,,,,,,,,2024-09-11T18:45:16,Feature Request,User Feedback,Neutral,,,,,https://appfollow.io/gp/92092/review/5892779545?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779545,,,
2024-06-23T04:41:36+00:00,co.billpoint.app,,us,en,,Fortune Asuquo,1,,"No customer care service, most times you're debited without refund etc...",,,,,,,,,2024-09-11T18:45:16,"Customer Service,Refund Request","Monetization,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779546?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779546,,,
2024-06-23T02:41:30+00:00,co.billpoint.app,,us,,,Eshilamah Sunday,5,,Good,,,,,,,,,2024-09-11T18:45:16,,,,,,,,https://appfollow.io/gp/92092/review/5892779547?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779547,,,
2024-06-22T22:19:00+00:00,co.billpoint.app,,us,en,,Divine Igbokwe,1,,I put my money there I haven't seen it since what's happening,,,,,,,,,2024-09-11T18:45:16,,,Negative,,,,,https://appfollow.io/gp/92092/review/5892779548?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779548,,,
2024-06-22T21:15:06+00:00,co.billpoint.app,,us,en,,David John,3,,"At first I was using this app and enjoying their system but what happened to me today I think I will end all transaction,I did a transfer today of 300 first I didn't get the money,later I did another transfer of 300 I received it after 3 hours,this evening I did another transfer of 690 I got credited within some minutes and I purchased data later the transaction was cancelled but I was debited,the customer service is not working at all,my friend also complains of this to me",,,,,,,,,2024-09-11T18:45:16,,,Mixed,,,,,https://appfollow.io/gp/92092/review/5892779549?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779549,,,
2024-06-22T18:58:27+00:00,co.billpoint.app,,us,en,,Columbus Jesse,3,,"The app was a good one when I started, but all of a sudden, it started telling me ""Hello, null"" and this stuff always prevents me from logging in into my account, please solve this issue.",,,,,,,,,2024-09-11T18:45:16,"Doesn't Work,Login & Access",Bugs,Mixed,,,,,https://appfollow.io/gp/92092/review/5892779550?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779550,,,
2024-06-22T15:19:49+00:00,co.billpoint.app,,us,en,,James Gregory,1,,"This app was good before all of a sudden is not good again, if i deposit money so that i can recharge from there, i have recharge two times now is still showing processing till now am beginning to hate this app",,,,,,,,,2024-09-11T18:45:16,Doesn't Work,Bugs,Negative,,,,,https://appfollow.io/gp/92092/review/5892779551?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779551,,,
2024-06-22T15:07:26+00:00,co.billpoint.app,,us,en,,ikenna prince,1,,"My bill point hasn't been opening for sometime now, what's the problem? Very frustrating app",,,,,,,,,2024-09-11T18:45:16,Doesn't Work,Bugs,Negative,,,,,https://appfollow.io/gp/92092/review/5892779552?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779552,,,
2024-06-22T14:33:51+00:00,co.billpoint.app,,us,en,,Diego Andris,1,,This app is a scam I don't always receive money when I make a deposit in it so don't try to waste your money by downloading this app,,,,,,,,,2024-09-11T18:45:16,Fraud,User Feedback,Negative,,,,,https://appfollow.io/gp/92092/review/5892779553?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779553,,,
2024-06-22T11:13:20+00:00,co.billpoint.app,,us,en,,Jahbuikem Eze,1,,Stop changing the account numbers please!!!! 😔 I have lost more than 10k cause of this particular problem,,,,,,,,,2024-09-11T18:45:16,Account Issues,Bugs,Negative,,,,,https://appfollow.io/gp/92092/review/5892779554?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779554,,,
2024-06-22T10:11:25+00:00,co.billpoint.app,,us,en,,Chikamnene Igboanugo,1,,This BillPoint is one of the worst data app if not the worst. When you credit your account the money won't reflect on your wallet and there customer service is very poor they won't help you at all I have lost thousands of money on this app without recovery even one naira (#1) the app is a scam.,,,,,,,,,2024-09-11T18:45:16,"Customer Service,Doesn't Work","Bugs,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779555?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779555,,,
2024-06-22T09:25:50+00:00,co.billpoint.app,,us,,,ADEBAYO Jennifer,5,,Good,,,,,,,,,2024-09-11T18:45:16,,,,,,,,https://appfollow.io/gp/92092/review/5892779556?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779556,,,
2024-06-22T08:48:35+00:00,co.billpoint.app,,us,en,,Pchi Girl,1,,"This is pure nonsense I bought data and it was cancelled and I was till debited, my money gone n data I didn't see So frustrating Pls if you don't wanna be frustrated, don't use this 🙏",,,,,,,,,2024-09-11T18:45:16,"Fraud,Refund Request","Monetization,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779557?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779557,,,
2024-06-22T08:10:49+00:00,co.billpoint.app,,us,en,,Francis Onyedika,1,,"Very bad update ,so one cannot purchase data that is more than #10 at once ,guys this app is Wark oo😒,dem seize my money oo I no fit use am",,,,,,,,,2024-09-11T18:45:16,"App Update,Offensive","Report a Concern,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779558?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779558,,,
2024-06-22T07:22:04+00:00,co.billpoint.app,,us,en,,Afstar Nations,1,,"This app is a scam! Don't install and don't use! You fund your wallet, it would never show on your Billpoint dashboard. You buy data or airtime, you get debited and your data or airtime never arrives. Don't even think about complaining to the customer care, they have never responded to any complaint. This app is a scamming scheme now. It is not a network glitch, it's a deliberate act to steal your money. Download at your own risk!",,,,,,,,,2024-09-11T18:45:16,Fraud,User Feedback,Negative,,,,,https://appfollow.io/gp/92092/review/5892779559?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779559,,,
2024-06-21T20:30:33+00:00,co.billpoint.app,,us,en,,Daniel Samson,1,,This is the most useless app I have ever encountered in my whole life So frustrating It's over an hour still haven't seen the money I deposited in my bill point account The live chat I messaged no replies yet reading the messages? Ogun go kpai all of una plus b lord Una papa nor go die well From say if person press pay again una go thief the money to this one Una nor go die well I don't understand why they should allow such indecency on an app like that This app should be taken down!,,,,,,,,,2024-09-11T18:45:16,"Account Issues,Customer Service,Doesn't Work","Bugs,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779560?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779560,,,
2024-06-21T15:51:03+00:00,co.billpoint.app,,us,en,,Miracle Daniel,1,,Very slow in crediting account no customer service provider,,,,,,,,,2024-09-11T18:45:16,Customer Service,User Feedback,Negative,,,,,https://appfollow.io/gp/92092/review/5892779561?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779561,,,
2024-06-21T12:52:58+00:00,co.billpoint.app,,us,en,,Ebi Josiah,1,,"Non sense app They steal money with style You fund your wallet, they chop your money, if won't reflect, you complain they ignore you , don't wast your data downloading this rubbish app. It's just a ponzi scheme",,,,,,,,,2024-09-11T18:45:16,"Fraud,Offensive","Report a Concern,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779562?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779562,,,
2024-06-21T10:53:48+00:00,co.billpoint.app,,us,en,,Joy Etuonu,1,,"This app, initially, was nice but now, I seem not to be enjoying it again. I cannot buy data the way I used to. There is now a fixed amount I am supposed to buy. Who does that? Please rectify the issue or I won't use this app again.",,,,,,,,,2024-09-11T18:45:16,Doesn't Work,Bugs,Mixed,,,,,https://appfollow.io/gp/92092/review/5892779563?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779563,,,
2024-06-21T10:13:32+00:00,co.billpoint.app,,us,en,,Nathan Lock,1,,Poor costumer services Lack of accountability Swindling people of there money,,,,,,,,,2024-09-11T18:45:16,Customer Service,User Feedback,Negative,,,,,https://appfollow.io/gp/92092/review/5892779564?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779564,,,
2024-06-21T09:18:18+00:00,co.billpoint.app,,us,en,,Blair O'Neil,1,,Bill point will debit me for a failed transaction and never return my money... Not once not twice... It's getting too much,,,,,,,,,2024-09-11T18:45:16,"Fraud,Payment Issues,Refund Request","Bugs,Monetization,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779565?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779565,,,
2024-06-21T07:55:48+00:00,co.billpoint.app,,us,en,,Swiss police Authority,1,,"This app is messed up for real I sent money from my account to billpoint up till now I haven't seen the money and I decided to give it a try today it's repeated it self they keep on changing account numbers in the app and now pleased at all B lord do something about you app , because I use to tell them your app is the best and you have the best data rate and now how am going to tell those people about the app again ,am really really angry 😡😡😡😡😡😡",,,,,,,,,2024-09-11T18:45:16,"Account Issues,Payment Issues",Bugs,Negative,,,,,https://appfollow.io/gp/92092/review/5892779566?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779566,,,
2024-06-21T07:51:02+00:00,co.billpoint.app,,us,en,,ozuem victoria,1,,"Bilpoint customer service are very poor and iritating, I transferred money into my bilpoint using providus bank account number since yesterday and am yet to receive it, please i need a refund. I've sent them message on live chat countless time but no response, i regret using this app.",,,,,,,,,2024-09-11T18:45:16,"Customer Service,Refund Request","Monetization,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779567?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779567,,,
2024-06-21T06:41:56+00:00,co.billpoint.app,,us,en,,Cody Main,5,,Good app . Have being using it,,,,,,,,,2024-09-11T18:45:16,,,Positive,,,,,https://appfollow.io/gp/92092/review/5892779568?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779568,,,
2024-06-21T04:58:44+00:00,co.billpoint.app,,us,en,,Isaac Helen,1,,Your service are now very bad. U people were the best before 😡😡😡,,,,,,,,,2024-09-11T18:45:16,,,Negative,,,,,https://appfollow.io/gp/92092/review/5892779569?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779569,,,
2024-06-20T21:25:03+00:00,co.billpoint.app,,us,en,,SA kuma,1,,"If they is an option lesser than this I will make it, it was recommended to me by a friend I loved using the app, bhu now the app is a mess, I made transfer it didn't work, the transaction i made was pending in which i was debited...",,,,,,,,,2024-09-11T18:45:16,,,Negative,,,,,https://appfollow.io/gp/92092/review/5892779570?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779570,,,
2024-06-20T19:34:17+00:00,co.billpoint.app,,us,en,,Chisom Amajuoyi,1,,Like I don't even understand this app anymore why is it that my username has changed the thing is getting me upset I don't even know what to do anymore since yesterday and am out of data and I have lot's of money in there I don't lik what am seeing right now,,,,,,,,,2024-09-11T18:45:16,,,Negative,,,,,https://appfollow.io/gp/92092/review/5892779571?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779571,,,
2024-06-20T18:59:09+00:00,co.billpoint.app,,us,en,,Chinedu Olisaemeka,1,,This people are thieves you will fund your wallet but they won't credit it if is possible to give them no start I will love it I want to sue them for fraud,,,,,,,,,2024-09-11T18:45:16,Fraud,User Feedback,Negative,,,,,https://appfollow.io/gp/92092/review/5892779572?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779572,,,
2024-06-20T18:27:53+00:00,co.billpoint.app,,us,en,,Uzuegbu Chukwuebuka,1,,"this app is a scam I subscribed for my gotv since on 18th of this month and I was debited of my NGN4,850 and uptill now my gotv is not working and no message from them saying it's successful ND I have being chatting ur useless customer care for a refund but u people are not doing anything",,,,,,,,,2024-09-11T18:45:16,"Fraud,Refund Request","Monetization,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779573?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779573,,,
2024-06-20T17:52:27+00:00,co.billpoint.app,,us,en,,Melody Anani,5,,If only it pays I can give it 5 stars,,,,,,,,,2024-09-11T18:45:16,Pricing,Monetization,Positive,,,,,https://appfollow.io/gp/92092/review/5892779574?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779574,,,
2024-06-20T17:03:00+00:00,co.billpoint.app,,us,en,,Emmanuel Woko,1,,See eh bill point or whatever they call you people if I don't see my money I transferred to the app before today ends I will make a report to the police since yesterday I have sent money more than 10 times and am not seeing anything in the app let today not pass and I don't see my money you will not like me stupid people after today am not using this nonse app again,,,,,,,,,2024-09-11T18:45:16,Payment Issues,Bugs,Negative,,,,,https://appfollow.io/gp/92092/review/5892779575?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779575,,,
2024-06-20T15:14:25+00:00,co.billpoint.app,,us,en,,Shaibu Abdulfatai,5,,This helps me a lot,,,,,,,,,2024-09-11T18:45:16,,,Positive,,,,,https://appfollow.io/gp/92092/review/5892779576?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779576,,,
2024-06-20T15:14:06+00:00,co.billpoint.app,,us,en,,Joshua Adepoju,1,,Bad app,,,2023-06-05T09:54:33+00:00,,Sorry for the trouble! There are some glitches & our technical team is working on it. Please bear with us.,,,,2024-09-11T18:45:16,,,Negative,,,,,https://appfollow.io/gp/92092/review/5892779577?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779577,,,
2024-06-20T14:47:00+00:00,co.billpoint.app,,us,en,,Abraham Otuko,1,,Am so so angry about your service everything is not functioning well I bought data and have been debited but showing cancel and have not received it,,,,,,,,,2024-09-11T18:45:16,"Doesn't Work,Subscription","Bugs,Monetization",Negative,,,,,https://appfollow.io/gp/92092/review/5892779578?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779578,,,
2024-06-20T13:02:15+00:00,co.billpoint.app,,us,en,,Egbayelo Peter,2,,Bill point no longer work,,,,,,,,,2024-09-11T18:45:16,Doesn't Work,Bugs,Neutral,,,,,https://appfollow.io/gp/92092/review/5892779579?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779579,,,
2024-06-20T12:15:29+00:00,co.billpoint.app,,us,en,,chiagozie emmanuella,1,,It's really horrible to have been debited without been credited my data subscription and the customer service is doing nothing about it. This is not the first nor the second time it's happening.,,,,,,,,,2024-09-11T18:45:16,"Doesn't Work,Refund Request","Bugs,Monetization",Negative,,,,,https://appfollow.io/gp/92092/review/5892779580?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779580,,,
2024-06-20T12:06:37+00:00,co.billpoint.app,,us,en,,Joseph Betiku,1,,"Billpoint is the worst data app ever I sent 3,300 to my billpoint account the money did not reflect,then I contact the costumer service they said I should send my Gmail, number,and time I sent the money ,they say they are on it ,it 4 days now I have not seen my money and this is the 4th time am deleting this app to see whether my money will come but it never did, please don't download this app you will regret it,thank you",,,,,,,,,2024-09-11T18:45:16,"Customer Service,Payment Issues","Bugs,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779581?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779581,,,
2024-06-20T10:11:18+00:00,co.billpoint.app,,us,en,,Ogunremi Samuel,1,,I'm new to this app and it's already showing me shege I funded my wallet and it's still not reflecting,,,,,,,,,2024-09-11T18:45:16,Doesn't Work,Bugs,Negative,,,,,https://appfollow.io/gp/92092/review/5892779582?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779582,,,
2024-06-20T10:01:57+00:00,co.billpoint.app,,us,en,,madueke wisdom,1,,"This app is scarm app, if you recharge and it show cancelled it won't reverse the payment back, it just full of scarm.",,,,,,,,,2024-09-11T18:45:16,"Offensive,Payment Issues,Refund Request","Bugs,Monetization,Report a Concern",Negative,,,,,https://appfollow.io/gp/92092/review/5892779583?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779583,,,
2024-06-20T09:55:24+00:00,co.billpoint.app,,us,en,,Bibiana Dalong,1,,You guys are so slow...I sent money and yet to receive,,,,,,,,,2024-09-11T18:45:16,,,Negative,,,,,https://appfollow.io/gp/92092/review/5892779584?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779584,,,
2024-06-20T07:59:57+00:00,co.billpoint.app,,us,,,Adaja Isaiah Oluwagbenga,5,,Good,,,,,,,,,2024-09-11T18:45:16,,,,,,,,https://appfollow.io/gp/92092/review/5892779585?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779585,,,
2024-06-20T07:58:49+00:00,co.billpoint.app,,us,en,,Preshy Isacco,1,,There are really low transaction limits,,,,,,,,,2024-09-11T18:45:16,,,Negative,,,,,https://appfollow.io/gp/92092/review/5892779586?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779586,,,
2024-06-20T05:42:33+00:00,co.billpoint.app,,us,en,,Chinedu Nwankwo,1,,I'm starting to loose trust in this app I have fund the app to buy data each time it will cancel my transaction and still remove the money especially when I buy data for 9mobile,,,,,,,,,2024-09-11T18:45:16,Subscription,Monetization,Negative,,,,,https://appfollow.io/gp/92092/review/5892779587?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779587,,,
2024-06-20T04:48:41+00:00,co.billpoint.app,,us,en,,chi D best,5,,fast in response to any issues,,,,,,,,,2024-09-11T18:45:16,,,Neutral,,,,,https://appfollow.io/gp/92092/review/5892779588?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779588,,,
2024-06-19T21:59:50+00:00,co.billpoint.app,,us,en,,Eliezer ihechiluru Paul,1,,This application is fast turning into the worst app on my device I have lost close to 1k on this application trying to subscribe yet nothing has been done about it,,,,,,,,,2024-09-11T18:45:16,,,Negative,,,,,https://appfollow.io/gp/92092/review/5892779589?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779589,,,
2024-06-19T19:26:03+00:00,co.billpoint.app,,us,en,,Afo Kingsley Iripia,2,,"I give you two stars because you started very well, but now - One can only login with verification - No 1gig for airtel - No refund for failed transactions - Imagine maximum purchase for data now 43 naira; screams scam - I haven't even contacted cs cuz I know it's a waste of time - Many more, what's going on?",,,,,,,,,2024-09-11T18:45:16,"Account Issues,Customer Service,Fraud,Login & Access,Refund Request","Bugs,Monetization,User Feedback",Negative,,,,,https://appfollow.io/gp/92092/review/5892779590?s=global5,https://watch.appfollow.io/apps/my-first-workspace/reviews/723078?review_id=5892779590,,,
